Source	Target
X86-64	Windows Vista
X86-64	X86 virtualization
X86-64	X86
X86-64	Xbox One
Open Source Development Labs	Desktop computer
Open Source Development Labs	Fujitsu
Open Source Development Labs	Hewlett-Packard
Open Source Development Labs	IBM
Open Source Development Labs	Linux Foundation
Open Source Development Labs	Linux kernel
Open Source Development Labs	Linux
Unix File System	Apple Inc.
Unix File System	DragonFly BSD
Unix File System	FreeBSD
Unix File System	Hard disk drive performance characteristics
Unix File System	Linux
Unix File System	NetBSD
Unix File System	Solaris (operating system)
Unix File System	Sun Microsystems
Unix File System	UNIX System V
Windows Driver Model	Computing
Windows Driver Model	Microsoft
Windows Driver Model	Power management
Windows Driver Model	Sleep mode
Windows Driver Model	USB
Windows Driver Model	VxD
Windows Driver Model	Windows 2000
Windows Driver Model	Windows 98
Windows Driver Model	Windows Server 2003
Windows Driver Model	Windows Vista
Windows Driver Model	Windows XP
Windows Driver Model	X86
Power Mac G5	Accelerated Graphics Port
Power Mac G5	Apple Inc.
Power Mac G5	Bluetooth
Power Mac G5	Central processing unit
Power Mac G5	Computer cluster
Power Mac G5	Computer graphics
Power Mac G5	CPU cache
Power Mac G5	Desktop computer
Power Mac G5	Hard drive
Power Mac G5	IBM
Power Mac G5	IPad
Power Mac G5	Microsoft Windows
Power Mac G5	Panasonic
Power Mac G5	PCI Express
Power Mac G5	Pentium Pro
Power Mac G5	Personal computer
Power Mac G5	SIMD
Power Mac G5	Supercomputer
Power Mac G5	Terabyte
Power Mac G5	USB
Server farm	Blade server
Server farm	Computer cooling
Server farm	Data center
Server farm	Data center infrastructure efficiency
Server farm	Green computing
Server farm	Mainframe computer
Server farm	Network switch
Server farm	Performance per watt
Server farm	Power usage effectiveness
Server farm	Server (computing)
Server farm	SPECpower
Server farm	Supercomputer
Thermostat	Battery (electricity)
Thermostat	Energy conservation
Thermostat	Heat exchanger
Thermostat	Mercury (element)
Thermostat	Refrigerator
Efficiency	Algorithmic efficiency
Efficiency	Efficient energy use
Power management	80 Plus
Power management	Advanced Configuration and Power Interface
Power management	Analytics
Power management	BatteryMAX (idle detection)
Power management	Computer
Power management	Computer cooling
Power management	Computing
Power management	Cool'n'Quiet
Power management	CPU core voltage
Power management	CPU power dissipation
Power management	Dynamic frequency scaling
Power management	Dynamic voltage scaling
Power management	Energy Star
Power management	Green computing
Power management	Hibernation (computing)
Power management	Intel Core
Power management	LongHaul
Power management	LongRun
Power management	Low-power electronics
Power management	Microsoft Windows
Power management	PC power management
Power management	PowerNow!
Power management	PowerTOP
Power management	Quiet PC
Power management	Sleep mode
Power management	SpeedStep
Power management	Standby power
Power management	The Green Grid
Australian National University	List of Australian National University people
DragonFly BSD	Advanced Configuration and Power Interface
DragonFly BSD	Advanced Host Controller Interface
DragonFly BSD	Bluetooth
DragonFly BSD	Central processing unit
DragonFly BSD	C (programming language)
DragonFly BSD	CPU cache
DragonFly BSD	FreeBSD
DragonFly BSD	Graphics processing unit
DragonFly BSD	Instruction set architecture
DragonFly BSD	Linux
DragonFly BSD	NetBSD
DragonFly BSD	Unified Extensible Firmware Interface
DragonFly BSD	Unix File System
DragonFly BSD	X86-64
DragonFly BSD	X86
E-waste	Electronic waste
Ecological footprint	China
Ecological footprint	Global warming
Ecological footprint	Individual action on climate change
Ecological footprint	List of environmental issues
Ecological footprint	Non-renewable resource
Ecological footprint	Sustainability
Ecological footprint	Sustainable development
Citrix Systems	Application virtualization
Citrix Systems	Artificial intelligence
Citrix Systems	Cache (computing)
Citrix Systems	Computer appliance
Citrix Systems	Desktop virtualization
Citrix Systems	Hypervisor
Citrix Systems	IBM
Citrix Systems	Intel
Citrix Systems	Linux Foundation
Citrix Systems	Microsoft
Citrix Systems	Microsoft Windows
Citrix Systems	Mobile app
Citrix Systems	Motorola
Citrix Systems	Operating system
Citrix Systems	Personal computer
Citrix Systems	Software
Citrix Systems	Thin client
Citrix Systems	Virtual application
Citrix Systems	Windows 10
Network Computer	Central processing unit
Network Computer	Desktop computer
Network Computer	IBM
Network Computer	IMac
Network Computer	Intel
Network Computer	Internet
Network Computer	Microsoft
Network Computer	Motorola
Network Computer	Oracle Corporation
Network Computer	Personal computer
Network Computer	Sun Microsystems
Network Computer	Sun Ray
Network Computer	Thin client
Network Computer	Workstation
Packard Bell	Acer Inc.
Packard Bell	Compaq
Packard Bell	Computer hardware
Packard Bell	Desktop computer
Packard Bell	Gateway, Inc.
Packard Bell	Hewlett-Packard
Packard Bell	Laptop
Packard Bell	Microsoft
Packard Bell	NEC
Packard Bell	Personal computer
Packard Bell	Tablet computer
Packard Bell	Television
Oracle Database	Business intelligence
Oracle Database	Cache (computing)
Oracle Database	Central processing unit
Oracle Database	Computer cluster
Oracle Database	Computer data storage
Oracle Database	C (programming language)
Oracle Database	Customer relationship management
Oracle Database	Grid computing
Oracle Database	IBM
Oracle Database	Itanium
Oracle Database	Java (programming language)
Oracle Database	Linux
Oracle Database	Microsoft
Oracle Database	Microsoft Windows
Oracle Database	Oracle Corporation
Oracle Database	Red Hat Enterprise Linux
Oracle Database	Solaris (operating system)
Oracle Database	Sun Microsystems
Oracle Database	Sybase
Oracle Database	Vector processor
Oracle Database	X86-64
Burroughs large systems	ARM architecture
Burroughs large systems	CMOS
Burroughs large systems	C (programming language)
Burroughs large systems	Hewlett-Packard
Burroughs large systems	IBM
Burroughs large systems	Integrated circuit
Burroughs large systems	Itanium
Burroughs large systems	Linux
Burroughs large systems	Microsoft Windows
Burroughs large systems	Operating system
Burroughs large systems	Supercomputer
Burroughs large systems	X86 architecture
Burroughs large systems	X86
Software bloat	Algorithmic efficiency
Software bloat	Apple Inc.
Software bloat	Computer program
Software bloat	Microsoft Windows
Software bloat	Minimalism (computing)
Software bloat	Moore's law
Software bloat	Windows 10
Software bloat	Windows 2000
Software bloat	Windows 8
Software bloat	Windows 98
Software bloat	Windows Vista
Software bloat	Windows XP
Software bloat	X86
Fuel efficiency	Carbon dioxide
Fuel efficiency	Efficient energy use
Fuel efficiency	Energy conservation
Fuel efficiency	Fuel economy in automobiles
Fuel efficiency	United States Environmental Protection Agency
ATX	Accelerated Graphics Port
ATX	Asus
ATX	Climate Savers Computing Initiative
ATX	Conventional PCI
ATX	DisplayPort
ATX	Intel
ATX	Motherboard
ATX	Operating system
ATX	PCI Express
ATX	Pentium 4
ATX	PlayStation 4 technical specifications
ATX	Power supply unit (computer)
ATX	Solder
OpenMP	AMD FireStream
OpenMP	Computer cluster
OpenMP	C (programming language)
OpenMP	Cray
OpenMP	Desktop computer
OpenMP	Fujitsu
OpenMP	Hewlett-Packard
OpenMP	IBM
OpenMP	Instruction set architecture
OpenMP	Intel
OpenMP	Linux
OpenMP	Message Passing Interface
OpenMP	Microsoft Windows
OpenMP	NEC
OpenMP	Nvidia
OpenMP	Operating system
OpenMP	Oracle Corporation
OpenMP	Parallel computing
OpenMP	SIMD
OpenMP	Solaris (operating system)
OpenMP	Supercomputer
NEC	China
NEC	Consumer electronics
NEC	Electronics
NEC	FLOPS
NEC	Fujitsu
NEC	IBM
NEC	Information technology
NEC	Lenovo
NEC	Lighting
NEC	List of computer system manufacturers
NEC	Server (computing)
NEC	Siemens
NEC	Supercomputer
NEC	X86
Graphics processing unit	Accelerated Graphics Port
Graphics processing unit	Advanced Micro Devices
Graphics processing unit	Algorithm
Graphics processing unit	AMD FireStream
Graphics processing unit	ATI Technologies
Graphics processing unit	Central processing unit
Graphics processing unit	Comparison of OpenGL and Direct3D
Graphics processing unit	Computer graphics
Graphics processing unit	Computer hardware
Graphics processing unit	C (programming language)
Graphics processing unit	Dell
Graphics processing unit	Digital video
Graphics processing unit	Embarrassingly parallel
Graphics processing unit	Folding@home
Graphics processing unit	Fujitsu
Graphics processing unit	Integrated circuit
Graphics processing unit	Larrabee (microarchitecture)
Graphics processing unit	Microsoft Windows
Graphics processing unit	Mobile phone
Graphics processing unit	Motherboard
Graphics processing unit	Nvidia
Graphics processing unit	OpenMP
Graphics processing unit	Parallel computing
Graphics processing unit	PCI Express
Graphics processing unit	Personal computer
Graphics processing unit	PlayStation 4 technical specifications
Graphics processing unit	PowerVR
Graphics processing unit	RAM
Graphics processing unit	SIMD
Graphics processing unit	System on a chip
Graphics processing unit	Thunderbolt (interface)
Graphics processing unit	Vector processor
Graphics processing unit	VIA Technologies
Graphics processing unit	Video card
Graphics processing unit	Workstation
Graphics processing unit	Xbox One
Acer Inc.	Computer hardware
Acer Inc.	Dell
Acer Inc.	Desktop computer
Acer Inc.	Electronics
Acer Inc.	Gateway, Inc.
Acer Inc.	Germany
Acer Inc.	IBM
Acer Inc.	Laptop
Acer Inc.	List of computer system manufacturers
Acer Inc.	Market share of personal computer vendors
Acer Inc.	Packard Bell
Acer Inc.	Server (computing)
Acer Inc.	Tablet computer
Am386	Advanced Micro Devices
Am386	Central processing unit
Am386	CPU cache
Am386	CPU core voltage
Am386	CPU power dissipation
Am386	CPU socket
Am386	Motherboard
Am386	Personal computer
Am386	X86
Energy Star	80 Plus
Energy Star	BIOS
Energy Star	CPU socket
Energy Star	Energy conservation
Energy Star	Green computing
Energy Star	House Energy Rating
Energy Star	Light-emitting diode
Energy Star	Miscellaneous electric load
Energy Star	One Watt Initiative
Energy Star	Power management
Energy Star	Printer (computing)
Energy Star	Standby power
Energy Star	Weatherization
List of Intel chipsets	Accelerated Graphics Port
List of Intel chipsets	CMOS
List of Intel chipsets	Conventional PCI
List of Intel chipsets	CPU socket
List of Intel chipsets	Intel Atom
List of Intel chipsets	Intel Core 2
List of Intel chipsets	Intel Core
List of Intel chipsets	Intel
List of Intel chipsets	List of Intel microprocessors
List of Intel chipsets	Motherboard
List of Intel chipsets	PCI Express
List of Intel chipsets	Pentium 4
List of Intel chipsets	Pentium III
List of Intel chipsets	Pentium Pro
List of Intel chipsets	Skylake (microarchitecture)
List of Intel chipsets	Sleep mode
List of Intel chipsets	Solid-state drive
List of Intel chipsets	Southbridge (computing)
Folding@home	ARM architecture
Folding@home	Associated Press
Folding@home	ATI Technologies
Folding@home	Blue Gene
Folding@home	Computer cluster
Folding@home	Computer program
Folding@home	FLOPS
Folding@home	General-purpose computing on graphics processing units
Folding@home	Graphics processing unit
Folding@home	IBM
Folding@home	IBM Roadrunner
Folding@home	LINPACK
Folding@home	Linux
Folding@home	Message Passing Interface
Folding@home	Microsoft Windows
Folding@home	Multi-core processor
Folding@home	Nvidia
Folding@home	Parallel computing
Folding@home	Personal computer
Folding@home	PlayStation 3
Folding@home	Random-access memory
Folding@home	Scalability
Folding@home	Server (computing)
Folding@home	Supercomputer
Folding@home	X86-64
Folding@home	X86
Wii	ATI Technologies
Wii	Bluetooth
Wii	Central processing unit
Wii	CMOS
Wii	Computer data storage
Wii	Flash memory
Wii	Graphics processing unit
Wii	IBM
Wii	Internet
Wii	IPad
Wii	Light-emitting diode
Wii	Microsoft
Wii	NEC
Wii	Nintendo
Wii	PlayStation 3
Wii	Power supply
Wii	Sleep mode
Wii	USB
Wii	Watt
Wii	Wii U
CA Technologies	Apple Inc.
CA Technologies	Artificial intelligence
CA Technologies	Computer data storage
CA Technologies	Computer graphics
CA Technologies	Computer hardware
CA Technologies	Computer program
CA Technologies	Computing platform
CA Technologies	Data center
CA Technologies	Electronic Data Systems
CA Technologies	Hewlett-Packard
CA Technologies	IBM
CA Technologies	Information technology
CA Technologies	Lean IT
CA Technologies	Mainframe computer
CA Technologies	Microsoft
CA Technologies	Operating system
CA Technologies	Oracle Corporation
CA Technologies	Personal computer
Tokyo Institute of Technology	Supercomputer
Tokyo Institute of Technology	Supercomputing in Japan
Tokyo Institute of Technology	Tsubame (supercomputer)
Mechanical calculator	Computer
Mechanical calculator	Desktop computer
Mechanical calculator	IBM
Mechanical calculator	Mainframe computer
Mechanical calculator	Olivetti
Mechanical calculator	Printer (computing)
Network-attached storage	ARM architecture
Network-attached storage	Computer appliance
Network-attached storage	Computer data storage
Network-attached storage	Dell
Network-attached storage	FreeBSD
Network-attached storage	Hard disk drive
Network-attached storage	Hewlett-Packard
